id, Start Time, End Time, Feed Type, Quantity (oz), Quantity (ml or g), Notes, Duration (Minutes), Food Type, Unit, Bottle Type
281,06:24:57 09-02-2014,06:36:30 09-02-2014,Right Breast,,,,11,Breast Milk,,
280,02:32:57 09-02-2014,02:48:20 09-02-2014,Right Breast,,,,15,Breast Milk,,
279,02:02:27 09-02-2014,02:16:02 09-02-2014,Left Breast,,,,13,Breast Milk,,
278,23:07:50 09-01-2014,23:13:43 09-01-2014,Left Breast,,,,5,Breast Milk,,
277,22:45:56 09-01-2014,22:55:24 09-01-2014,Right Breast,,,,9,Breast Milk,,
276,18:51:19 09-01-2014,19:04:32 09-01-2014,Right Breast,,,,13,Breast Milk,,
275,18:03:59 09-01-2014,18:29:49 09-01-2014,Left Breast,,,,25,Breast Milk,,
274,16:31:38 09-01-2014,16:44:36 09-01-2014,Left Breast,,,,12,Breast Milk,,
273,15:02:28 09-01-2014,15:29:36 09-01-2014,Right Breast,,,,27,Breast Milk,,
272,13:10:54 09-01-2014,13:23:40 09-01-2014,Left Breast,,,,12,Breast Milk,,
271,10:45:41 09-01-2014,11:03:25 09-01-2014,Right Breast,,,,17,Breast Milk,,
270,08:17:11 09-01-2014,08:51:28 09-01-2014,Left Breast,,,,34,Breast Milk,,
269,04:50:24 09-01-2014,04:55:26 09-01-2014,Left Breast,,,,5,Breast Milk,,
268,04:32:06 09-01-2014,04:47:21 09-01-2014,Right Breast,,,,15,Breast Milk,,
267,01:13:53 09-01-2014,02:21:17 09-01-2014,Left Breast,,,,67,Breast Milk,,
266,00:53:12 09-01-2014,01:04:48 09-01-2014,Right Breast,,,,11,Breast Milk,,
265,21:27:38 08-31-2014,21:45:25 08-31-2014,Right Breast,,,,17,Breast Milk,,
264,20:44:32 08-31-2014,20:59:04 08-31-2014,Left Breast,,,,14,Breast Milk,,
263,17:48:59 08-31-2014,17:57:21 08-31-2014,Left Breast,,,,8,Breast Milk,,
262,17:33:01 08-31-2014,17:44:46 08-31-2014,Right Breast,,,,11,Breast Milk,,
261,14:40:15 08-31-2014,14:52:19 08-31-2014,Right Breast,,,,12,Breast Milk,,
260,14:13:29 08-31-2014,14:16:45 08-31-2014,Right Breast,,,,3,Breast Milk,,
258,13:48:10 08-31-2014,14:01:42 08-31-2014,Left Breast,,,,13,Breast Milk,,
257,10:30:00 08-31-2014,10:46:51 08-31-2014,Left Breast,,,,16,Breast Milk,,
256,10:05:58 08-31-2014,10:15:30 08-31-2014,Right Breast,,,,9,Breast Milk,,
255,07:41:36 08-31-2014,07:52:06 08-31-2014,Right Breast,,,,10,Breast Milk,,
253,06:54:58 08-31-2014,07:05:39 08-31-2014,Left Breast,,,,10,Breast Milk,,
252,04:24:29 08-31-2014,04:32:08 08-31-2014,Left Breast,,,,7,Breast Milk,,
251,03:55:32 08-31-2014,04:09:33 08-31-2014,Right Breast,,,,14,Breast Milk,,
250,21:12:05 08-30-2014,21:26:24 08-30-2014,Left Breast,,,,14,Breast Milk,,
249,19:42:20 08-30-2014,20:19:48 08-30-2014,Right Breast,,,,37,Breast Milk,,
248,19:29:54 08-30-2014,19:38:49 08-30-2014,Left Breast,,,vomited huge amount afterward,8,Breast Milk,,
247,17:16:22 08-30-2014,17:27:28 08-30-2014,Left Breast,,,,11,Breast Milk,,
246,17:03:58 08-30-2014,17:13:07 08-30-2014,Right Breast,,,,9,Breast Milk,,
245,14:38:59 08-30-2014,14:57:00 08-30-2014,Right Breast,,,,18,Breast Milk,,
244,11:59:58 08-30-2014,12:10:07 08-30-2014,Left Breast,,,,10,Breast Milk,,
243,09:31:04 08-30-2014,09:40:40 08-30-2014,Left Breast,,,,9,Breast Milk,,
242,09:14:56 08-30-2014,09:22:18 08-30-2014,Right Breast,,,,7,Breast Milk,,
241,07:59:18 08-30-2014,08:18:02 08-30-2014,Right Breast,,,Vomited lots afterward,18,Breast Milk,,
240,05:09:34 08-30-2014,05:26:55 08-30-2014,Left Breast,,,,17,Breast Milk,,
239,01:14:14 08-30-2014,01:39:34 08-30-2014,Right Breast,,,,25,Breast Milk,,
237,20:15:16 08-29-2014,20:23:25 08-29-2014,Right Breast,,,,8,Breast Milk,,
236,19:30:25 08-29-2014,19:37:58 08-29-2014,Left Breast,,,,7,Breast Milk,,
235,18:33:49 08-29-2014,18:40:00 08-29-2014,Left Breast,,,,6,Breast Milk,,
234,18:13:32 08-29-2014,18:31:03 08-29-2014,Right Breast,,,,17,Breast Milk,,
233,16:07:14 08-29-2014,16:22:46 08-29-2014,Right Breast,,,,15,Breast Milk,,
232,15:37:17 08-29-2014,15:47:21 08-29-2014,Left Breast,,,,10,Breast Milk,,
231,13:24:57 08-29-2014,13:27:40 08-29-2014,Left Breast,,,,2,Breast Milk,,
230,13:05:17 08-29-2014,13:14:28 08-29-2014,Left Breast,,,,9,Breast Milk,,
229,12:07:55 08-29-2014,12:27:28 08-29-2014,Right Breast,,,,19,Breast Milk,,
228,09:34:57 08-29-2014,09:50:17 08-29-2014,Right Breast,,,,15,Breast Milk,,
227,09:15:24 08-29-2014,09:30:39 08-29-2014,Left Breast,,,,15,Breast Milk,,
225,07:17:16 08-29-2014,07:21:44 08-29-2014,Left Breast,,,,4,Breast Milk,,
224,06:51:16 08-29-2014,07:10:02 08-29-2014,Right Breast,,,,18,Breast Milk,,
223,03:30:33 08-29-2014,03:35:19 08-29-2014,Right Breast,,,,4,Breast Milk,,
222,03:10:04 08-29-2014,03:18:17 08-29-2014,Left Breast,,,,8,Breast Milk,,
221,02:49:57 08-29-2014,02:57:04 08-29-2014,Right Breast,,,,7,Breast Milk,,
220,02:24:50 08-29-2014,02:32:41 08-29-2014,Left Breast,,,,7,Breast Milk,,
219,21:10:22 08-28-2014,21:19:00 08-28-2014,Left Breast,,,,8,Breast Milk,,
218,21:00:28 08-28-2014,21:06:38 08-28-2014,Right Breast,,,,6,Breast Milk,,
217,18:17:59 08-28-2014,18:42:49 08-28-2014,Right Breast,,,,24,Breast Milk,,
216,16:27:34 08-28-2014,16:43:12 08-28-2014,Left Breast,,,,15,Breast Milk,,
215,12:59:17 08-28-2014,13:10:36 08-28-2014,Left Breast,,,Sleeping on breast,11,Breast Milk,,
214,12:44:46 08-28-2014,12:54:57 08-28-2014,Right Breast,,,,10,Breast Milk,,
213,11:00:58 08-28-2014,11:08:18 08-28-2014,Right Breast,,,,7,Breast Milk,,
212,10:23:29 08-28-2014,10:41:46 08-28-2014,Left Breast,,,,18,Breast Milk,,
211,07:26:42 08-28-2014,07:35:27 08-28-2014,Left Breast,,,,8,Breast Milk,,
210,06:55:02 08-28-2014,07:25:24 08-28-2014,Right Breast,,,Vomit on boob,30,Breast Milk,,
209,03:31:16 08-28-2014,03:40:14 08-28-2014,Right Breast,,,,8,Breast Milk,,
208,03:14:49 08-28-2014,03:27:34 08-28-2014,Left Breast,,,,12,Breast Milk,,
207,22:06:30 08-27-2014,22:13:32 08-27-2014,Left Breast,,,,7,Breast Milk,,
206,21:52:52 08-27-2014,22:04:50 08-27-2014,Right Breast,,,,11,Breast Milk,,
205,20:21:55 08-27-2014,20:39:26 08-27-2014,Right Breast,,,,17,Breast Milk,,
204,18:53:53 08-27-2014,19:08:56 08-27-2014,Left Breast,,,,15,Breast Milk,,
203,18:28:08 08-27-2014,18:35:06 08-27-2014,Left Breast,,,,6,Breast Milk,,
202,18:26:05 08-27-2014,18:27:46 08-27-2014,Right Breast,,,,1,Breast Milk,,
201,16:29:26 08-27-2014,16:38:30 08-27-2014,Right Breast,,,,9,Breast Milk,,
200,13:30:35 08-27-2014,13:36:42 08-27-2014,Right Breast,,,,6,Breast Milk,,
199,12:50:34 08-27-2014,13:06:08 08-27-2014,Left Breast,,,,15,Breast Milk,,
198,10:13:14 08-27-2014,10:31:27 08-27-2014,Left Breast,,,,18,Breast Milk,,
197,09:41:52 08-27-2014,09:49:45 08-27-2014,Right Breast,,,,7,Breast Milk,,
196,07:17:53 08-27-2014,07:28:01 08-27-2014,Right Breast,,,,10,Breast Milk,,
195,06:55:16 08-27-2014,07:02:20 08-27-2014,Left Breast,,,,7,Breast Milk,,
194,03:14:12 08-27-2014,03:26:59 08-27-2014,Left Breast,,,,12,Breast Milk,,
193,01:22:14 08-27-2014,01:29:39 08-27-2014,Right Breast,,,,7,Breast Milk,,
192,20:28:21 08-26-2014,20:43:30 08-26-2014,Right Breast,,,,15,Breast Milk,,
191,20:20:22 08-26-2014,20:27:43 08-26-2014,Left Breast,,,,7,Breast Milk,,
190,18:44:38 08-26-2014,19:06:13 08-26-2014,Left Breast,,,,21,Breast Milk,,
189,17:00:38 08-26-2014,17:13:39 08-26-2014,Right Breast,,,,13,Breast Milk,,
188,14:16:33 08-26-2014,14:48:48 08-26-2014,Right Breast,,,,32,Breast Milk,,
187,12:14:29 08-26-2014,12:44:09 08-26-2014,Left Breast,,,,29,Breast Milk,,
186,10:18:37 08-26-2014,10:38:34 08-26-2014,Left Breast,,,,19,Breast Milk,,
185,07:30:21 08-26-2014,07:40:47 08-26-2014,Right Breast,,,,10,Breast Milk,,
184,06:16:13 08-26-2014,06:28:09 08-26-2014,Right Breast,,,,11,Breast Milk,,
183,02:30:30 08-26-2014,02:40:35 08-26-2014,Left Breast,,,,10,Breast Milk,,
182,02:08:18 08-26-2014,02:14:21 08-26-2014,Right Breast,,,,6,Breast Milk,,
181,21:45:16 08-25-2014,21:51:15 08-25-2014,Right Breast,,,,5,Breast Milk,,
180,21:20:30 08-25-2014,21:42:37 08-25-2014,Left Breast,,,,22,Breast Milk,,
179,20:21:55 08-25-2014,20:28:53 08-25-2014,Left Breast,,,,6,Breast Milk,,
178,19:48:56 08-25-2014,19:56:21 08-25-2014,Right Breast,,,,7,Breast Milk,,
177,18:01:54 08-25-2014,18:15:57 08-25-2014,Right Breast,,,,14,Breast Milk,,
176,17:11:23 08-25-2014,17:36:10 08-25-2014,Left Breast,,,,24,Breast Milk,,
175,14:45:42 08-25-2014,14:51:14 08-25-2014,Left Breast,,,,5,Breast Milk,,
174,14:16:26 08-25-2014,14:23:32 08-25-2014,Right Breast,,,,7,Breast Milk,,
173,12:57:45 08-25-2014,13:08:23 08-25-2014,Right Breast,,,,10,Breast Milk,,
172,12:09:37 08-25-2014,12:32:12 08-25-2014,Left Breast,,,,22,Breast Milk,,
171,09:45:43 08-25-2014,09:58:56 08-25-2014,Left Breast,,,,13,Breast Milk,,
170,08:42:25 08-25-2014,08:53:34 08-25-2014,Right Breast,,,,11,Breast Milk,,
169,08:00:09 08-25-2014,08:08:07 08-25-2014,Right Breast,,,,7,Breast Milk,,
168,06:41:02 08-25-2014,06:46:04 08-25-2014,Right Breast,,,,5,Breast Milk,,
166,06:14:02 08-25-2014,06:34:07 08-25-2014,Left Breast,,,,20,Breast Milk,,
165,02:48:04 08-25-2014,03:07:04 08-25-2014,Left Breast,,,,18,Breast Milk,,
164,02:26:11 08-25-2014,02:32:26 08-25-2014,Right Breast,,,,6,Breast Milk,,
163,21:57:46 08-24-2014,22:08:45 08-24-2014,Right Breast,,,,10,Breast Milk,,
162,20:14:10 08-24-2014,20:48:42 08-24-2014,Left Breast,,,,34,Breast Milk,,
161,19:59:08 08-24-2014,20:14:06 08-24-2014,Right Breast,,,,14,Breast Milk,,
160,17:18:39 08-24-2014,17:28:42 08-24-2014,Right Breast,,,,10,Breast Milk,,
159,16:51:39 08-24-2014,17:10:10 08-24-2014,Left Breast,,,,18,Breast Milk,,
158,14:57:56 08-24-2014,15:18:01 08-24-2014,Left Breast,,,,20,Breast Milk,,
157,14:47:59 08-24-2014,14:53:17 08-24-2014,Right Breast,,,,5,Breast Milk,,
156,12:42:41 08-24-2014,13:01:33 08-24-2014,Right Breast,,,,18,Breast Milk,,
155,11:27:22 08-24-2014,11:42:46 08-24-2014,Left Breast,,,,15,Breast Milk,,
154,09:46:44 08-24-2014,10:10:52 08-24-2014,Right Breast,,,,24,Breast Milk,,
153,06:47:14 08-24-2014,07:04:30 08-24-2014,Right Breast,,,,17,Breast Milk,,
152,06:07:01 08-24-2014,06:26:46 08-24-2014,Left Breast,,,,19,Breast Milk,,
151,02:14:41 08-24-2014,02:24:09 08-24-2014,Left Breast,,,,9,Breast Milk,,
150,01:56:23 08-24-2014,02:11:06 08-24-2014,Right Breast,,,,14,Breast Milk,,
149,22:50:59 08-23-2014,22:56:42 08-23-2014,Right Breast,,,,5,Breast Milk,,
148,22:24:28 08-23-2014,22:45:18 08-23-2014,Left Breast,,,,20,Breast Milk,,
147,19:29:00 08-23-2014,19:45:44 08-23-2014,Left Breast,,,,16,Breast Milk,,
146,18:59:10 08-23-2014,19:20:33 08-23-2014,Right Breast,,,,21,Breast Milk,,
145,16:48:39 08-23-2014,16:58:42 08-23-2014,Right Breast,,,,10,Breast Milk,,
144,13:35:57 08-23-2014,13:54:03 08-23-2014,Left Breast,,,,18,Breast Milk,,
143,11:55:32 08-23-2014,12:11:04 08-23-2014,Left Breast,,,,15,Breast Milk,,
142,08:47:46 08-23-2014,09:01:06 08-23-2014,Right Breast,,,,13,Breast Milk,,
141,06:29:52 08-23-2014,06:57:51 08-23-2014,Left Breast,,,,27,Breast Milk,,
140,03:16:17 08-23-2014,03:42:24 08-23-2014,Right Breast,,,,26,Breast Milk,,
139,22:11:18 08-22-2014,22:57:07 08-22-2014,Left Breast,,,,45,Breast Milk,,
138,19:46:00 08-22-2014,20:11:04 08-22-2014,Right Breast,,,,25,Breast Milk,,
137,18:30:08 08-22-2014,18:46:49 08-22-2014,Right Breast,,,,16,Breast Milk,,
136,14:34:47 08-22-2014,14:46:52 08-22-2014,Left Breast,,,,12,Breast Milk,,
135,12:05:15 08-22-2014,13:05:13 08-22-2014,Right Breast,,,,59,Breast Milk,,
134,09:53:24 08-22-2014,10:02:27 08-22-2014,Right Breast,,,,9,Breast Milk,,
133,06:44:21 08-22-2014,07:00:40 08-22-2014,Left Breast,,,,16,Breast Milk,,
132,03:34:56 08-22-2014,03:44:39 08-22-2014,Right Breast,,,,9,Breast Milk,,
131,22:55:51 08-21-2014,23:02:58 08-21-2014,Left Breast,,,,7,Breast Milk,,
130,22:29:33 08-21-2014,22:39:02 08-21-2014,Left Breast,,,,9,Breast Milk,,
129,20:58:07 08-21-2014,21:03:35 08-21-2014,Left Breast,,,,5,Breast Milk,,
128,20:35:27 08-21-2014,20:54:31 08-21-2014,Right Breast,,,,19,Breast Milk,,
127,18:27:35 08-21-2014,18:32:41 08-21-2014,Right Breast,,,,5,Breast Milk,,
126,15:42:23 08-21-2014,15:56:48 08-21-2014,Left Breast,,,,14,Breast Milk,,
125,13:13:42 08-21-2014,13:26:51 08-21-2014,Right Breast,,,,13,Breast Milk,,
124,10:50:05 08-21-2014,11:08:44 08-21-2014,Left Breast,,,,18,Breast Milk,,
123,09:03:11 08-21-2014,09:10:28 08-21-2014,Right Breast,,,,7,Breast Milk,,
122,07:54:19 08-21-2014,08:03:19 08-21-2014,Right Breast,,,,8,Breast Milk,,
121,05:09:05 08-21-2014,05:20:57 08-21-2014,Left Breast,,,,11,Breast Milk,,
120,04:43:39 08-21-2014,04:55:35 08-21-2014,Left Breast,,,,11,Breast Milk,,
119,01:18:59 08-21-2014,01:25:56 08-21-2014,Right Breast,,,,6,Breast Milk,,
118,21:12:54 08-20-2014,21:31:42 08-20-2014,Left Breast,,,,18,Breast Milk,,
117,19:30:27 08-20-2014,19:40:33 08-20-2014,Right Breast,,,,10,Breast Milk,,
116,19:10:53 08-20-2014,19:23:36 08-20-2014,Right Breast,,,,12,Breast Milk,,
115,16:16:56 08-20-2014,16:31:20 08-20-2014,Left Breast,,,,14,Breast Milk,,
114,14:45:34 08-20-2014,15:00:41 08-20-2014,Left Breast,,,,15,Breast Milk,,
113,12:45:56 08-20-2014,12:56:04 08-20-2014,Right Breast,,,,10,Breast Milk,,
112,11:59:22 08-20-2014,12:09:04 08-20-2014,Right Breast,,,,9,Breast Milk,,
111,09:32:21 08-20-2014,09:53:20 08-20-2014,Left Breast,,,,20,Breast Milk,,
110,07:18:43 08-20-2014,07:32:12 08-20-2014,Right Breast,,,,13,Breast Milk,,
109,04:23:14 08-20-2014,04:32:34 08-20-2014,Right Breast,,,,9,Breast Milk,,
108,01:21:25 08-20-2014,01:35:09 08-20-2014,Left Breast,,,,13,Breast Milk,,
107,20:51:41 08-19-2014,21:11:46 08-19-2014,Right Breast,,,,20,Breast Milk,,
106,20:28:17 08-19-2014,20:40:46 08-19-2014,Left Breast,,,,12,Breast Milk,,
105,19:32:13 08-19-2014,19:39:35 08-19-2014,Left Breast,,,,7,Breast Milk,,
104,18:00:40 08-19-2014,18:13:45 08-19-2014,Right Breast,,,,13,Breast Milk,,
103,14:28:35 08-19-2014,14:43:38 08-19-2014,Left Breast,,,,15,Breast Milk,,
102,12:25:13 08-19-2014,12:46:10 08-19-2014,Right Breast,,,,20,Breast Milk,,
101,10:45:08 08-19-2014,11:01:10 08-19-2014,Left Breast,,,,16,Breast Milk,,
100,07:52:06 08-19-2014,08:16:50 08-19-2014,Right Breast,,,,24,Breast Milk,,
99,05:46:50 08-19-2014,06:13:14 08-19-2014,Left Breast,,,,26,Breast Milk,,
98,02:12:47 08-19-2014,02:37:07 08-19-2014,Right Breast,,,,24,Breast Milk,,
97,21:27:46 08-18-2014,21:48:55 08-18-2014,Left Breast,,,,21,Breast Milk,,
96,20:24:23 08-18-2014,20:44:10 08-18-2014,Right Breast,,,,19,Breast Milk,,
95,16:59:56 08-18-2014,17:19:56 08-18-2014,Left Breast,,,,19,Breast Milk,,
94,15:46:36 08-18-2014,16:08:49 08-18-2014,Right Breast,,,,22,Breast Milk,,
93,14:26:32 08-18-2014,14:37:59 08-18-2014,Left Breast,,,,11,Breast Milk,,
92,13:44:12 08-18-2014,13:55:18 08-18-2014,Right Breast,,,,11,Breast Milk,,
91,12:23:12 08-18-2014,12:34:30 08-18-2014,Left Breast,,,,11,Breast Milk,,
90,10:41:19 08-18-2014,11:08:03 08-18-2014,Right Breast,,,,26,Breast Milk,,
89,07:56:26 08-18-2014,08:08:00 08-18-2014,Left Breast,,,,11,Breast Milk,,
88,07:02:05 08-18-2014,07:13:58 08-18-2014,Right Breast,,,,11,Breast Milk,,
87,03:05:58 08-18-2014,03:21:01 08-18-2014,Right Breast,,,,15,Breast Milk,,
86,00:37:53 08-18-2014,00:55:07 08-18-2014,Left Breast,,,,17,Breast Milk,,
85,21:09:54 08-17-2014,21:31:36 08-17-2014,Right Breast,,,,21,Breast Milk,,
84,19:50:02 08-17-2014,20:07:09 08-17-2014,Left Breast,,,,17,Breast Milk,,
83,18:30:04 08-17-2014,18:41:55 08-17-2014,Left Breast,,,,11,Breast Milk,,
82,17:40:09 08-17-2014,17:52:38 08-17-2014,Right Breast,,,,12,Breast Milk,,
80,15:03:45 08-17-2014,15:19:03 08-17-2014,Left Breast,,,,15,Breast Milk,,
79,14:50:01 08-17-2014,15:00:03 08-17-2014,Right Breast,,,,10,Breast Milk,,
78,12:03:09 08-17-2014,12:19:53 08-17-2014,Left Breast,,,,16,Breast Milk,,
77,09:27:00 08-17-2014,09:52:30 08-17-2014,Right Breast,,,,25,Breast Milk,,
76,08:17:32 08-17-2014,08:47:45 08-17-2014,Left Breast,,,,30,Breast Milk,,
75,04:57:35 08-17-2014,05:15:05 08-17-2014,Right Breast,,,,17,Breast Milk,,
74,04:33:55 08-17-2014,04:44:36 08-17-2014,Left Breast,,,,10,Breast Milk,,
73,04:11:37 08-17-2014,04:20:41 08-17-2014,Right Breast,,,,9,Breast Milk,,
72,22:10:49 08-16-2014,22:25:59 08-16-2014,Left Breast,,,,15,Breast Milk,,
71,20:52:16 08-16-2014,20:59:10 08-16-2014,Right Breast,,,,6,Breast Milk,,
70,20:02:31 08-16-2014,20:19:26 08-16-2014,Right Breast,,,,16,Breast Milk,,
69,18:58:40 08-16-2014,19:13:42 08-16-2014,Left Breast,,,,15,Breast Milk,,
68,16:45:17 08-16-2014,17:04:30 08-16-2014,Right Breast,,,,19,Breast Milk,,
67,16:20:40 08-16-2014,16:30:22 08-16-2014,Left Breast,,,,9,Breast Milk,,
66,14:54:30 08-16-2014,15:12:19 08-16-2014,Right Breast,,,,17,Breast Milk,,
65,12:09:12 08-16-2014,12:49:57 08-16-2014,Left Breast,,,,40,Breast Milk,,
64,10:25:35 08-16-2014,10:41:44 08-16-2014,Left Breast,,,,16,Breast Milk,,
63,08:58:37 08-16-2014,09:20:01 08-16-2014,Right Breast,,,,21,Breast Milk,,
62,05:39:57 08-16-2014,05:45:40 08-16-2014,Right Breast,,,,5,Breast Milk,,
61,04:58:20 08-16-2014,05:18:27 08-16-2014,Left Breast,,,,20,Breast Milk,,
60,21:42:44 08-15-2014,21:52:47 08-15-2014,Left Breast,,,,10,Breast Milk,,
58,21:07:20 08-15-2014,21:28:12 08-15-2014,Right Breast,,,,20,Breast Milk,,
59,19:22:33 08-15-2014,19:41:35 08-15-2014,Left Breast,,,,19,Breast Milk,,
57,17:12:13 08-15-2014,17:39:32 08-15-2014,Right Breast,,,,27,Breast Milk,,
56,14:27:17 08-15-2014,14:36:35 08-15-2014,Right Breast,,,,9,Breast Milk,,
55,13:44:23 08-15-2014,14:11:25 08-15-2014,Left Breast,,,,27,Breast Milk,,
54,11:22:54 08-15-2014,11:37:59 08-15-2014,Left Breast,,,,15,Breast Milk,,
53,10:49:05 08-15-2014,11:12:56 08-15-2014,Right Breast,,,,23,Breast Milk,,
52,08:21:23 08-15-2014,08:38:24 08-15-2014,Left Breast,,,,17,Breast Milk,,
51,07:31:38 08-15-2014,07:55:00 08-15-2014,Right Breast,,,,23,Breast Milk,,
50,03:43:21 08-15-2014,03:56:18 08-15-2014,Right Breast,,,,12,Breast Milk,,
49,02:55:18 08-15-2014,03:23:27 08-15-2014,Left Breast,,,,28,Breast Milk,,
48,22:29:20 08-14-2014,22:39:13 08-14-2014,Right Breast,,,,9,Breast Milk,,
47,22:05:16 08-14-2014,22:24:13 08-14-2014,Left Breast,,,Extremely painful.,18,Breast Milk,,
46,18:02:30 08-14-2014,18:10:30 08-14-2014,Right Breast,,,,8,Breast Milk,,
45,17:51:49 08-14-2014,18:02:02 08-14-2014,Left Breast,,,,10,Breast Milk,,
44,16:29:14 08-14-2014,16:39:16 08-14-2014,Right Breast,,,,10,Breast Milk,,
43,16:12:47 08-14-2014,16:21:33 08-14-2014,Left Breast,,,,8,Breast Milk,,
42,13:59:46 08-14-2014,14:19:52 08-14-2014,Right Breast,,,,20,Breast Milk,,
41,11:40:14 08-14-2014,11:56:24 08-14-2014,Left Breast,,,,16,Breast Milk,,
40,09:59:44 08-14-2014,10:16:30 08-14-2014,Right Breast,,,,16,Breast Milk,,
39,07:44:30 08-14-2014,08:04:50 08-14-2014,Left Breast,,,,20,Breast Milk,,
38,04:03:21 08-14-2014,04:16:21 08-14-2014,Left Breast,,,,12,Breast Milk,,
37,03:30:52 08-14-2014,03:45:56 08-14-2014,Right Breast,,,,15,Breast Milk,,
36,23:48:35 08-13-2014,23:54:35 08-13-2014,Left Breast,,,,5,Breast Milk,,
35,23:09:33 08-13-2014,23:24:36 08-13-2014,Right Breast,,,,15,Breast Milk,,
34,20:47:20 08-13-2014,21:07:14 08-13-2014,Left Breast,,,,19,Breast Milk,,
33,20:17:52 08-13-2014,20:25:33 08-13-2014,Right Breast,,,,7,Breast Milk,,
32,18:12:31 08-13-2014,18:32:48 08-13-2014,Left Breast,,,,20,Breast Milk,,
31,16:40:51 08-13-2014,16:51:14 08-13-2014,Left Breast,,,,10,Breast Milk,,
30,15:32:49 08-13-2014,15:53:05 08-13-2014,Right Breast,,,,20,Breast Milk,,
29,13:22:03 08-13-2014,13:32:15 08-13-2014,Left Breast,,,,10,Breast Milk,,
28,11:03:35 08-13-2014,11:13:43 08-13-2014,Right Breast,,,,10,Breast Milk,,
27,09:22:19 08-13-2014,09:30:40 08-13-2014,Right Breast,,,,8,Breast Milk,,
26,08:55:26 08-13-2014,09:10:15 08-13-2014,Left Breast,,,,14,Breast Milk,,
25,07:12:15 08-13-2014,07:22:24 08-13-2014,Right Breast,,,,10,Breast Milk,,
24,06:52:11 08-13-2014,07:07:18 08-13-2014,Left Breast,,,,15,Breast Milk,,
23,03:29:43 08-13-2014,03:44:57 08-13-2014,Left Breast,,,,15,Breast Milk,,
22,02:34:06 08-13-2014,03:06:25 08-13-2014,Right Breast,,,,32,Breast Milk,,
21,00:42:03 08-13-2014,00:51:44 08-13-2014,Left Breast,,,,9,Breast Milk,,
20,21:15:46 08-12-2014,21:25:53 08-12-2014,Left Breast,,,,10,Breast Milk,,
19,20:22:26 08-12-2014,20:38:47 08-12-2014,Right Breast,,,,16,Breast Milk,,
18,19:49:05 08-12-2014,20:00:40 08-12-2014,Left Breast,,,,11,Breast Milk,,
17,18:53:18 08-12-2014,19:05:21 08-12-2014,Right Breast,,,,12,Breast Milk,,
16,18:33:05 08-12-2014,18:38:26 08-12-2014,Right Breast,,,,5,Breast Milk,,
15,18:19:22 08-12-2014,18:33:02 08-12-2014,Left Breast,,,,13,Breast Milk,,
14,16:29:36 08-12-2014,16:36:21 08-12-2014,Left Breast,,,,6,Breast Milk,,
13,16:05:49 08-12-2014,16:20:59 08-12-2014,Right Breast,,,,15,Breast Milk,,
12,13:13:25 08-12-2014,13:25:35 08-12-2014,Left Breast,,,,12,Breast Milk,,
11,12:57:14 08-12-2014,13:12:10 08-12-2014,Right Breast,,,,14,Breast Milk,,
10,10:36:30 08-12-2014,10:58:57 08-12-2014,Left Breast,,,,22,Breast Milk,,
9,10:06:18 08-12-2014,10:19:11 08-12-2014,Right Breast,,,,12,Breast Milk,,
8,08:34:18 08-12-2014,08:49:12 08-12-2014,Left Breast,,,,14,Breast Milk,,
7,07:44:02 08-12-2014,08:09:34 08-12-2014,Right Breast,,,,25,Breast Milk,,
6,05:36:55 08-12-2014,05:49:03 08-12-2014,Left Breast,,,,12,Breast Milk,,
5,04:11:13 08-12-2014,04:19:15 08-12-2014,Left Breast,,,,8,Breast Milk,,
4,03:31:53 08-12-2014,03:48:34 08-12-2014,Right Breast,,,,16,Breast Milk,,
3,01:57:13 08-12-2014,02:02:32 08-12-2014,Right Breast,,,,5,Breast Milk,,
2,01:27:49 08-12-2014,01:47:49 08-12-2014,Left Breast,,,,19,Breast Milk,,
2262,02:33:05 01-09-2014,02:33:07 01-09-2014,Left Breast,,,,0,Breast Milk,,
